"origin_date","horizon","location","target","output_type","output_type_id","value"
"2022-12-12",-1,"20","inc covid hosp","quantile",0.25,16.0676106761067
"2022-12-12",-1,"20","inc covid hosp","quantile",0.3,23
"2022-12-12",-1,"20","inc covid hosp","quantile",0.35,29
"2022-12-12",-1,"20","inc covid hosp","quantile",0.4,34.1040690406904
"2022-12-12",-1,"20","inc covid hosp","quantile",0.45,40
"2022-12-12",-1,"20","inc covid hosp","quantile",0.5,45
"2022-12-12",-1,"20","inc covid hosp","quantile",0.55,50
"2022-12-12",-1,"20","inc covid hosp","quantile",0.6,55.7605276052763
"2022-12-12",-1,"20","inc covid hosp","quantile",0.65,61
"2022-12-12",-1,"20","inc covid hosp","quantile",0.7,67
"2022-12-12",-1,"20","inc covid hosp","quantile",0.75,73
"2022-12-12",-1,"20","inc covid hosp","quantile",0.8,80.5253032530326
"2022-12-12",-1,"20","inc covid hosp","quantile",0.85,89
"2022-12-12",-1,"20","inc covid hosp","quantile",0.9,100
"2022-12-12",-1,"20","inc covid hosp","quantile",0.95,116.528948789488
"2022-12-12",-1,"20","inc covid hosp","quantile",0.975,130.881471814718
"2022-12-12",-1,"20","inc covid hosp","quantile",0.99,148.755175951759
"2022-12-12",0,"20","inc covid hosp","quantile",0.01,0
"2022-12-12",0,"20","inc covid hosp","quantile",0.025,0
"2022-12-12",0,"20","inc covid hosp","quantile",0.05,0
"2022-12-12",0,"20","inc covid hosp","quantile",0.1,0
"2022-12-12",0,"20","inc covid hosp","quantile",0.15,0
"2022-12-12",0,"20","inc covid hosp","quantile",0.2,7.10168101681017
"2022-12-12",0,"20","inc covid hosp","quantile",0.25,15
"2022-12-12",0,"20","inc covid hosp","quantile",0.3,21.8008900089
"2022-12-12",0,"20","inc covid hosp","quantile",0.35,28
"2022-12-12",0,"20","inc covid hosp","quantile",0.4,34
"2022-12-12",0,"20","inc covid hosp","quantile",0.45,39.1515400154001
"2022-12-12",0,"20","inc covid hosp","quantile",0.5,45
"2022-12-12",0,"20","inc covid hosp","quantile",0.55,50.6771147711476
"2022-12-12",0,"20","inc covid hosp","quantile",0.6,56
"2022-12-12",0,"20","inc covid hosp","quantile",0.65,62
"2022-12-12",0,"20","inc covid hosp","quantile",0.7,68.090106901069
"2022-12-12",0,"20","inc covid hosp","quantile",0.75,75
"2022-12-12",0,"20","inc covid hosp","quantile",0.8,82.5230572305722
"2022-12-12",0,"20","inc covid hosp","quantile",0.85,91.661704117041
"2022-12-12",0,"20","inc covid hosp","quantile",0.9,103
"2022-12-12",0,"20","inc covid hosp","quantile",0.95,120.196697466975
"2022-12-12",0,"20","inc covid hosp","quantile",0.975,135.297159221592
"2022-12-12",0,"20","inc covid hosp","quantile",0.99,154.050391303913
"2022-12-12",1,"20","inc covid hosp","quantile",0.01,0
"2022-12-12",1,"20","inc covid hosp","quantile",0.025,0
"2022-12-12",1,"20","inc covid hosp","quantile",0.05,0
"2022-12-12",1,"20","inc covid hosp","quantile",0.1,0
"2022-12-12",1,"20","inc covid hosp","quantile",0.15,0
"2022-12-12",1,"20","inc covid hosp","quantile",0.2,5.2720247202472
"2022-12-12",1,"20","inc covid hosp","quantile",0.25,13
"2022-12-12",1,"20","inc covid hosp","quantile",0.3,20.3271342713426
"2022-12-12",1,"20","inc covid hosp","quantile",0.35,27
"2022-12-12",1,"20","inc covid hosp","quantile",0.4,33
"2022-12-12",1,"20","inc covid hosp","quantile",0.45,39
"2022-12-12",1,"20","inc covid hosp","quantile",0.5,45
"2022-12-12",1,"20","inc covid hosp","quantile",0.55,51
"2022-12-12",1,"20","inc covid hosp","quantile",0.6,57
"2022-12-12",1,"20","inc covid hosp","quantile",0.65,63
"2022-12-12",1,"20","inc covid hosp","quantile",0.7,69.1977439774398
"2022-12-12",1,"20","inc covid hosp","quantile",0.75,76.408676586766
"2022-12-12",1,"20","inc covid hosp","quantile",0.8,84.3754457544577
"2022-12-12",1,"20","inc covid hosp","quantile",0.85,94
"2022-12-12",1,"20","inc covid hosp","quantile",0.9,106
"2022-12-12",1,"20","inc covid hosp","quantile",0.95,123.855575055751
"2022-12-12",1,"20","inc covid hosp","quantile",0.975,139.418071430714
"2022-12-12",1,"20","inc covid hosp","quantile",0.99,158.431250212502
"2022-12-12",2,"20","inc covid hosp","quantile",0.01,0
"2022-12-12",2,"20","inc covid hosp","quantile",0.025,0
"2022-12-12",2,"20","inc covid hosp","quantile",0.05,0
"2022-12-12",2,"20","inc covid hosp","quantile",0.1,0
"2022-12-12",2,"20","inc covid hosp","quantile",0.15,0
"2022-12-12",2,"20","inc covid hosp","quantile",0.2,3.59881598815988
"2022-12-12",2,"20","inc covid hosp","quantile",0.25,12
"2022-12-12",2,"20","inc covid hosp","quantile",0.3,19
"2022-12-12",2,"20","inc covid hosp","quantile",0.35,26
"2022-12-12",2,"20","inc covid hosp","quantile",0.4,32.70058900589
"2022-12-12",2,"20","inc covid hosp","quantile",0.45,39
"2022-12-12",2,"20","inc covid hosp","quantile",0.5,45
"2022-12-12",2,"20","inc covid hosp","quantile",0.55,51
"2022-12-12",2,"20","inc covid hosp","quantile",0.6,57.4588905889059
"2022-12-12",2,"20","inc covid hosp","quantile",0.65,64
"2022-12-12",2,"20","inc covid hosp","quantile",0.7,70.8790137901379
"2022-12-12",2,"20","inc covid hosp","quantile",0.75,78
"2022-12-12",2,"20","inc covid hosp","quantile",0.8,86.2726347263472
"2022-12-12",2,"20","inc covid hosp","quantile",0.85,96.0315283152832
"2022-12-12",2,"20","inc covid hosp","quantile",0.9,108.949336493365
"2022-12-12",2,"20","inc covid hosp","quantile",0.95,127.505992559925
"2022-12-12",2,"20","inc covid hosp","quantile",0.975,143.425928759288
"2022-12-12",2,"20","inc covid hosp","quantile",0.99,162.618786887868
"2022-12-12",3,"20","inc covid hosp","quantile",0.01,0
"2022-12-12",3,"20","inc covid hosp","quantile",0.025,0
"2022-12-12",3,"20","inc covid hosp","quantile",0.05,0
"2022-12-12",3,"20","inc covid hosp","quantile",0.1,0
"2022-12-12",3,"20","inc covid hosp","quantile",0.15,0
"2022-12-12",3,"20","inc covid hosp","quantile",0.2,2
"2022-12-12",3,"20","inc covid hosp","quantile",0.25,10.6815468154682
"2022-12-12",3,"20","inc covid hosp","quantile",0.3,18
"2022-12-12",3,"20","inc covid hosp","quantile",0.35,25.0171566715667
"2022-12-12",3,"20","inc covid hosp","quantile",0.4,32
"2022-12-12",3,"20","inc covid hosp","quantile",0.45,38.7872313723138
"2022-12-12",3,"20","inc covid hosp","quantile",0.5,45
"2022-12-12",3,"20","inc covid hosp","quantile",0.55,51.3682861828618
"2022-12-12",3,"20","inc covid hosp","quantile",0.6,58
"2022-12-12",3,"20","inc covid hosp","quantile",0.65,64.8574220742207
"2022-12-12",3,"20","inc covid hosp","quantile",0.7,72
"2022-12-12",3,"20","inc covid hosp","quantile",0.75,79.5261502615027
"2022-12-12",3,"20","inc covid hosp","quantile",0.8,88
"2022-12-12",3,"20","inc covid hosp","quantile",0.85,98.260898108981
"2022-12-12",3,"20","inc covid hosp","quantile",0.9,111.335749357494
"2022-12-12",3,"20","inc covid hosp","quantile",0.95,130.710916609166
"2022-12-12",3,"20","inc covid hosp","quantile",0.975,147.966025410254
"2022-12-12",3,"20","inc covid hosp","quantile",0.99,167.585611256112
"2022-12-12",4,"20","inc covid hosp","quantile",0.01,0
"2022-12-12",4,"20","inc covid hosp","quantile",0.025,0
"2022-12-12",4,"20","inc covid hosp","quantile",0.05,0
"2022-12-12",4,"20","inc covid hosp","quantile",0.1,0
"2022-12-12",4,"20","inc covid hosp","quantile",0.15,0
"2022-12-12",4,"20","inc covid hosp","quantile",0.2,0.121625216252165
"2022-12-12",4,"20","inc covid hosp","quantile",0.25,9
"2022-12-12",4,"20","inc covid hosp","quantile",0.3,17
"2022-12-12",4,"20","inc covid hosp","quantile",0.35,24.8109406094056
"2022-12-12",4,"20","inc covid hosp","quantile",0.4,31.8278942789428
"2022-12-12",4,"20","inc covid hosp","quantile",0.45,38.2925274252742
"2022-12-12",4,"20","inc covid hosp","quantile",0.5,45
"2022-12-12",4,"20","inc covid hosp","quantile",0.55,51.7164281642815
"2022-12-12",4,"20","inc covid hosp","quantile",0.6,58.6269882698827
"2022-12-12",4,"20","inc covid hosp","quantile",0.65,65.7275347753478
"2022-12-12",4,"20","inc covid hosp","quantile",0.7,73
"2022-12-12",4,"20","inc covid hosp","quantile",0.75,81
"2022-12-12",4,"20","inc covid hosp","quantile",0.8,90
