"origin_date","horizon","location","target","output_type","output_type_id","value"
"2022-12-19",5,"20","inc covid hosp","quantile",0.2,32.886036773253
"2022-12-19",5,"20","inc covid hosp","quantile",0.25,34.7218872619155
"2022-12-19",5,"20","inc covid hosp","quantile",0.3,36.7255025029809
"2022-12-19",5,"20","inc covid hosp","quantile",0.35,38.7523446861078
"2022-12-19",5,"20","inc covid hosp","quantile",0.4,40.6211197834146
"2022-12-19",5,"20","inc covid hosp","quantile",0.45,42.2444382693102
"2022-12-19",5,"20","inc covid hosp","quantile",0.5,43.6717528255796
"2022-12-19",5,"20","inc covid hosp","quantile",0.55,45.5631370287579
"2022-12-19",5,"20","inc covid hosp","quantile",0.6,48.1017602080004
"2022-12-19",5,"20","inc covid hosp","quantile",0.65,50.2991913390877
"2022-12-19",5,"20","inc covid hosp","quantile",0.7,52.5372916502514
"2022-12-19",5,"20","inc covid hosp","quantile",0.75,55.1459689100036
"2022-12-19",5,"20","inc covid hosp","quantile",0.8,58.0389853936098
"2022-12-19",5,"20","inc covid hosp","quantile",0.85,62.2154486402712
"2022-12-19",5,"20","inc covid hosp","quantile",0.9,67.7217457668214
"2022-12-19",5,"20","inc covid hosp","quantile",0.95,75.5565737240212
"2022-12-19",5,"20","inc covid hosp","quantile",0.975,83.3886945237725
"2022-12-19",5,"20","inc covid hosp","quantile",0.99,93.2232113713139
"2022-12-19",6,"20","inc covid hosp","quantile",0.01,18.6004313490956
"2022-12-19",6,"20","inc covid hosp","quantile",0.025,21.8118676683152
"2022-12-19",6,"20","inc covid hosp","quantile",0.05,25.0970295830458
"2022-12-19",6,"20","inc covid hosp","quantile",0.1,28.9054215211703
"2022-12-19",6,"20","inc covid hosp","quantile",0.15,31.7862214141429
"2022-12-19",6,"20","inc covid hosp","quantile",0.2,34.6127100678043
"2022-12-19",6,"20","inc covid hosp","quantile",0.25,37.1202186483875
"2022-12-19",6,"20","inc covid hosp","quantile",0.3,39.2397827105969
"2022-12-19",6,"20","inc covid hosp","quantile",0.35,41.3241633633865
"2022-12-19",6,"20","inc covid hosp","quantile",0.4,43.2433954301696
"2022-12-19",6,"20","inc covid hosp","quantile",0.45,45.2009138054391
"2022-12-19",6,"20","inc covid hosp","quantile",0.5,46.9617027537239
"2022-12-19",6,"20","inc covid hosp","quantile",0.55,48.9961553659396
"2022-12-19",6,"20","inc covid hosp","quantile",0.6,51.0211424776731
"2022-12-19",6,"20","inc covid hosp","quantile",0.65,53.2053502125536
"2022-12-19",6,"20","inc covid hosp","quantile",0.7,55.2325858798869
"2022-12-19",6,"20","inc covid hosp","quantile",0.75,57.7697349693552
"2022-12-19",6,"20","inc covid hosp","quantile",0.8,60.8068078268676
"2022-12-19",6,"20","inc covid hosp","quantile",0.85,65.2643599719742
"2022-12-19",6,"20","inc covid hosp","quantile",0.9,70.6559814575224
"2022-12-19",6,"20","inc covid hosp","quantile",0.95,79.779271017645
"2022-12-19",6,"20","inc covid hosp","quantile",0.975,89.1827978242753
"2022-12-19",6,"20","inc covid hosp","quantile",0.99,96.6365921897946
"2022-12-19",7,"20","inc covid hosp","quantile",0.01,19.9129860889574
"2022-12-19",7,"20","inc covid hosp","quantile",0.025,23.233098847619
"2022-12-19",7,"20","inc covid hosp","quantile",0.05,27.2730589327615
"2022-12-19",7,"20","inc covid hosp","quantile",0.1,32.5685797584159
"2022-12-19",7,"20","inc covid hosp","quantile",0.15,36.1027727655898
"2022-12-19",7,"20","inc covid hosp","quantile",0.2,39.3418585219348
"2022-12-19",7,"20","inc covid hosp","quantile",0.25,42.0128205460605
"2022-12-19",7,"20","inc covid hosp","quantile",0.3,44.2617346401958
"2022-12-19",7,"20","inc covid hosp","quantile",0.35,46.0336558401349
"2022-12-19",7,"20","inc covid hosp","quantile",0.4,48.1902024688086
"2022-12-19",7,"20","inc covid hosp","quantile",0.45,50.7251462407916
"2022-12-19",7,"20","inc covid hosp","quantile",0.5,52.7621366177625
"2022-12-19",7,"20","inc covid hosp","quantile",0.55,54.6924807063189
"2022-12-19",7,"20","inc covid hosp","quantile",0.6,57.4629825134978
"2022-12-19",7,"20","inc covid hosp","quantile",0.65,60.5994718646607
"2022-12-19",7,"20","inc covid hosp","quantile",0.7,63.4045929888303
"2022-12-19",7,"20","inc covid hosp","quantile",0.75,65.9957458755148
"2022-12-19",7,"20","inc covid hosp","quantile",0.8,69.3523818260627
