"origin_date","horizon","location","target","output_type","output_type_id","value"
"2022-12-05",7,"20","inc covid hosp","quantile",0.99,110.470232057133
"2022-12-05",8,"20","inc covid hosp","quantile",0.01,26.4147858884955
"2022-12-05",8,"20","inc covid hosp","quantile",0.025,30.4976936639574
"2022-12-05",8,"20","inc covid hosp","quantile",0.05,33.4384576902129
"2022-12-05",8,"20","inc covid hosp","quantile",0.1,37.8055738662456
"2022-12-05",8,"20","inc covid hosp","quantile",0.15,40.2653693829865
"2022-12-05",8,"20","inc covid hosp","quantile",0.2,42.959454971323
"2022-12-05",8,"20","inc covid hosp","quantile",0.25,45.1227066739877
"2022-12-05",8,"20","inc covid hosp","quantile",0.3,47.0558309401487
"2022-12-05",8,"20","inc covid hosp","quantile",0.35,48.8070693876635
"2022-12-05",8,"20","inc covid hosp","quantile",0.4,50.5771027088281
"2022-12-05",8,"20","inc covid hosp","quantile",0.45,51.9713013051696
"2022-12-05",8,"20","inc covid hosp","quantile",0.5,54.2452301418146
"2022-12-05",8,"20","inc covid hosp","quantile",0.55,56.1324550437224
"2022-12-05",8,"20","inc covid hosp","quantile",0.6,58.0806378476628
"2022-12-05",8,"20","inc covid hosp","quantile",0.65,60.7455285720186
"2022-12-05",8,"20","inc covid hosp","quantile",0.7,63.7082586959438
"2022-12-05",8,"20","inc covid hosp","quantile",0.75,65.8895700964829
"2022-12-05",8,"20","inc covid hosp","quantile",0.8,69.3506656997414
"2022-12-05",8,"20","inc covid hosp","quantile",0.85,73.220255584296
"2022-12-05",8,"20","inc covid hosp","quantile",0.9,80.0329768922032
"2022-12-05",8,"20","inc covid hosp","quantile",0.95,92.2194043331762
"2022-12-05",8,"20","inc covid hosp","quantile",0.975,100.694769078013
"2022-12-05",8,"20","inc covid hosp","quantile",0.99,118.185164551937
"2022-12-05",9,"20","inc covid hosp","quantile",0.01,25.296634993568
"2022-12-05",9,"20","inc covid hosp","quantile",0.025,29.6457317531769
"2022-12-05",9,"20","inc covid hosp","quantile",0.05,33.5550806782521
"2022-12-05",9,"20","inc covid hosp","quantile",0.1,37.780598427164
"2022-12-05",9,"20","inc covid hosp","quantile",0.15,40.5099114306278
"2022-12-05",9,"20","inc covid hosp","quantile",0.2,43.6219224288182
"2022-12-05",9,"20","inc covid hosp","quantile",0.25,45.6272577871213
"2022-12-05",9,"20","inc covid hosp","quantile",0.3,47.5492649340811
"2022-12-05",9,"20","inc covid hosp","quantile",0.35,49.516090121668
"2022-12-05",9,"20","inc covid hosp","quantile",0.4,50.8226708866093
"2022-12-05",9,"20","inc covid hosp","quantile",0.45,52.9646419392766
"2022-12-05",9,"20","inc covid hosp","quantile",0.5,55.0647670348275
"2022-12-05",9,"20","inc covid hosp","quantile",0.55,57.1545569996075
"2022-12-05",9,"20","inc covid hosp","quantile",0.6,59.1112253696169
"2022-12-05",9,"20","inc covid hosp","quantile",0.65,61.6198560767341
"2022-12-05",9,"20","inc covid hosp","quantile",0.7,63.9894787133747
"2022-12-05",9,"20","inc covid hosp","quantile",0.75,67.3240657903338
"2022-12-05",9,"20","inc covid hosp","quantile",0.8,70.9997492737176
"2022-12-05",9,"20","inc covid hosp","quantile",0.85,74.95805309959
"2022-12-05",9,"20","inc covid hosp","quantile",0.9,81.3734454920824
"2022-12-05",9,"20","inc covid hosp","quantile",0.95,90.6566626382592
"2022-12-05",9,"20","inc covid hosp","quantile",0.975,107.369497951248
"2022-12-05",9,"20","inc covid hosp","quantile",0.99,123.806509386257
"2022-12-05",10,"20","inc covid hosp","quantile",0.01,24.3143836260661
"2022-12-05",10,"20","inc covid hosp","quantile",0.025,28.831663380171
"2022-12-05",10,"20","inc covid hosp","quantile",0.05,33.0644136297091
"2022-12-05",10,"20","inc covid hosp","quantile",0.1,37.6564391351527
"2022-12-05",10,"20","inc covid hosp","quantile",0.15,40.8447308942609
"2022-12-05",10,"20","inc covid hosp","quantile",0.2,43.0355588805507
"2022-12-05",10,"20","inc covid hosp","quantile",0.25,45.1780470232278
"2022-12-05",10,"20","inc covid hosp","quantile",0.3,47.8060893075495
"2022-12-05",10,"20","inc covid hosp","quantile",0.35,49.0009287659348
"2022-12-05",10,"20","inc covid hosp","quantile",0.4,50.9684577946728
