"origin_date","horizon","location","target","output_type","output_type_id","value"
"2022-12-12",1,"20","inc covid hosp","quantile",0.01,31.1066279008554
"2022-12-12",1,"20","inc covid hosp","quantile",0.025,33.562518160427
"2022-12-12",1,"20","inc covid hosp","quantile",0.05,36.0558291913817
"2022-12-12",1,"20","inc covid hosp","quantile",0.1,38.7551892194762
"2022-12-12",1,"20","inc covid hosp","quantile",0.15,41.1707016604536
"2022-12-12",1,"20","inc covid hosp","quantile",0.2,43.1278177469992
"2022-12-12",1,"20","inc covid hosp","quantile",0.25,45.1894580334475
"2022-12-12",1,"20","inc covid hosp","quantile",0.3,46.9079667391468
"2022-12-12",1,"20","inc covid hosp","quantile",0.35,48.3533009502097
"2022-12-12",1,"20","inc covid hosp","quantile",0.4,49.8311586000476
"2022-12-12",1,"20","inc covid hosp","quantile",0.45,51.1930003611361
"2022-12-12",1,"20","inc covid hosp","quantile",0.5,52.4094070872069
"2022-12-12",1,"20","inc covid hosp","quantile",0.55,53.8170094198683
"2022-12-12",1,"20","inc covid hosp","quantile",0.6,55.441181909658
"2022-12-12",1,"20","inc covid hosp","quantile",0.65,57.7016094330087
"2022-12-12",1,"20","inc covid hosp","quantile",0.7,59.2633706333807
"2022-12-12",1,"20","inc covid hosp","quantile",0.75,61.1960209155421
"2022-12-12",1,"20","inc covid hosp","quantile",0.8,63.9452118562464
"2022-12-12",1,"20","inc covid hosp","quantile",0.85,67.6292921469363
"2022-12-12",1,"20","inc covid hosp","quantile",0.9,71.2774989928316
"2022-12-12",1,"20","inc covid hosp","quantile",0.95,79.0288214843333
"2022-12-12",1,"20","inc covid hosp","quantile",0.975,84.8107966526436
"2022-12-12",1,"20","inc covid hosp","quantile",0.99,94.1458919842957
"2022-12-12",2,"20","inc covid hosp","quantile",0.01,29.0938567445488
"2022-12-12",2,"20","inc covid hosp","quantile",0.025,33.0779136281948
"2022-12-12",2,"20","inc covid hosp","quantile",0.05,35.7150712598086
"2022-12-12",2,"20","inc covid hosp","quantile",0.1,38.249547133713
"2022-12-12",2,"20","inc covid hosp","quantile",0.15,41.2185355811854
"2022-12-12",2,"20","inc covid hosp","quantile",0.2,42.9597627347994
"2022-12-12",2,"20","inc covid hosp","quantile",0.25,45.3296632031895
"2022-12-12",2,"20","inc covid hosp","quantile",0.3,47.009573281002
"2022-12-12",2,"20","inc covid hosp","quantile",0.35,48.7104185603859
"2022-12-12",2,"20","inc covid hosp","quantile",0.4,49.8804978642987
"2022-12-12",2,"20","inc covid hosp","quantile",0.45,51.411028775268
"2022-12-12",2,"20","inc covid hosp","quantile",0.5,52.6427177707357
"2022-12-12",2,"20","inc covid hosp","quantile",0.55,54.2553839996517
"2022-12-12",2,"20","inc covid hosp","quantile",0.6,56.2285065375548
"2022-12-12",2,"20","inc covid hosp","quantile",0.65,57.7484140941237
"2022-12-12",2,"20","inc covid hosp","quantile",0.7,59.8802196987114
"2022-12-12",2,"20","inc covid hosp","quantile",0.75,61.8991615068228
"2022-12-12",2,"20","inc covid hosp","quantile",0.8,65.105774796381
"2022-12-12",2,"20","inc covid hosp","quantile",0.85,68.0815202157989
"2022-12-12",2,"20","inc covid hosp","quantile",0.9,73.4774932086666
"2022-12-12",2,"20","inc covid hosp","quantile",0.95,80.6256310288126
"2022-12-12",2,"20","inc covid hosp","quantile",0.975,86.9260067046103
"2022-12-12",2,"20","inc covid hosp","quantile",0.99,95.8065362953028
"2022-12-12",3,"20","inc covid hosp","quantile",0.01,28.8805376240427
"2022-12-12",3,"20","inc covid hosp","quantile",0.025,32.6422031070137
"2022-12-12",3,"20","inc covid hosp","quantile",0.05,35.2813626576441
"2022-12-12",3,"20","inc covid hosp","quantile",0.1,38.2594325659382
"2022-12-12",3,"20","inc covid hosp","quantile",0.15,40.8125757101688
"2022-12-12",3,"20","inc covid hosp","quantile",0.2,43.8211973206532
"2022-12-12",3,"20","inc covid hosp","quantile",0.25,45.931554900968
"2022-12-12",3,"20","inc covid hosp","quantile",0.3,47.4365739465288
"2022-12-12",3,"20","inc covid hosp","quantile",0.35,48.8514340585184
"2022-12-12",3,"20","inc covid hosp","quantile",0.4,50.1280094973638
"2022-12-12",3,"20","inc covid hosp","quantile",0.45,51.7912790607199
"2022-12-12",3,"20","inc covid hosp","quantile",0.5,53.388257970317
"2022-12-12",3,"20","inc covid hosp","quantile",0.55,55.3550437106042
"2022-12-12",3,"20","inc covid hosp","quantile",0.6,57.4092191405076
"2022-12-12",3,"20","inc covid hosp","quantile",0.65,58.8573961376015
"2022-12-12",3,"20","inc covid hosp","quantile",0.7,60.4544208146226
"2022-12-12",3,"20","inc covid hosp","quantile",0.75,62.1136285146611
"2022-12-12",3,"20","inc covid hosp","quantile",0.8,64.9847947256454
"2022-12-12",3,"20","inc covid hosp","quantile",0.85,68.7510296404923
